iterations,fitness,time,fevals
0,539.0,0.004174438,644
10,567.0,0.006899151,1191
20,556.0,0.009515627,1736
30,556.0,0.012021214,2276
40,566.0,0.016403803,2819
50,565.0,0.023542097,3367
60,555.0,0.031061354,3916
70,547.0,0.0392236,4457
80,553.0,0.04606052,5007
90,548.0,0.054733522,5558
100,557.0,0.061222885,6108
110,555.0,0.06921894,6659
120,557.0,0.077016937,7209
130,554.0,0.084033034,7750
140,562.0,0.091393597,8304
150,559.0,0.099565682,8848
160,562.0,0.105705419,9397
170,562.0,0.113530281,9939
180,563.0,0.119648396,10488
190,572.0,0.12811368,11037
200,568.0,0.135167891,11593
210,569.0,0.14564969,12143
220,575.0,0.15698498,12696
230,567.0,0.168607476,13247
240,565.0,0.179429378,13799
250,561.0,0.18194281,14343
260,560.0,0.184620537,14891
270,565.0,0.186241283,15437
280,563.0,0.18916772,15990
290,559.0,0.190820203,16539
300,559.0,0.192429486,17081
310,563.0,0.193955619,17620
320,560.0,0.195652737,18170
330,561.0,0.197250805,18723
340,560.0,0.200612919,19274
350,563.0,0.202343733,19820
360,561.0,0.204813608,20371
370,562.0,0.20630848,20912
380,561.0,0.20779965,21448
390,562.0,0.209310096,21997
400,564.0,0.211080591,22554
410,564.0,0.214124082,23100
420,562.0,0.215681834,23638
430,563.0,0.21718552,24183
440,565.0,0.218876106,24735
450,563.0,0.220368502,25274
460,562.0,0.224558651,25822
470,563.0,0.227793738,26367
480,563.0,0.229991623,26917
490,563.0,0.232019043,27464
500,565.0,0.234242927,28019
510,563.0,0.236505085,28568
520,565.0,0.240351132,29121
530,563.0,0.242484554,29660
540,563.0,0.244635649,30215
550,565.0,0.246742066,30765
560,563.0,0.248697192,31310
570,563.0,0.250664079,31849
580,563.0,0.253037032,32395
590,563.0,0.255285339,32942
600,567.0,0.258167968,33489
610,567.0,0.260248906,34040
620,565.0,0.262277669,34584
630,563.0,0.264352775,35130
640,565.0,0.267581244,35681
650,563.0,0.269383763,36229
660,563.0,0.271032132,36775
670,563.0,0.27288775,37321
680,563.0,0.274622499,37862
690,565.0,0.27694097,38412
700,565.0,0.279460776,38961
710,563.0,0.281057791,39510
720,565.0,0.28285506,40056
730,565.0,0.284402942,40605
740,561.0,0.286393389,41163
750,565.0,0.288442695,41712
760,563.0,0.290638885,42261
770,565.0,0.29344746,42810
780,563.0,0.295131508,43354
790,563.0,0.29671213,43897
800,563.0,0.298411151,44442
810,563.0,0.299979291,44991
820,563.0,0.301489022,45534
830,561.0,0.303067569,46077
840,563.0,0.30455706,46621
850,563.0,0.306111699,47170
860,565.0,0.309149991,47725
870,563.0,0.311666273,48277
880,567.0,0.313793157,48831
890,567.0,0.315521308,49384
900,567.0,0.317103469,49927
910,569.0,0.320635847,50474
920,569.0,0.322762489,51020
930,565.0,0.324986745,51561
940,567.0,0.327248708,52106
950,565.0,0.329433131,52657
960,569.0,0.33155497,53201
970,567.0,0.334877877,53750
980,565.0,0.336675844,54293
990,567.0,0.338250676,54842
1000,567.0,0.34027031,55392
1010,567.0,0.342435805,55937
1020,565.0,0.345404803,56490
1030,567.0,0.348260432,57041
1040,567.0,0.350212404,57585
1050,567.0,0.352348878,58130
1060,567.0,0.355610959,58688
1070,569.0,0.357829652,59248
1080,569.0,0.362783019,59791
1090,565.0,0.365301987,60336
1100,565.0,0.371062258,60880
1110,567.0,0.373199475,61425
1120,567.0,0.375447578,61969
1130,567.0,0.378923888,62509
1140,565.0,0.381691972,63057
1150,563.0,0.383835468,63606
1160,563.0,0.385392063,64151
1170,565.0,0.387337416,64694
1180,565.0,0.389533547,65241
1190,565.0,0.392805991,65788
1200,567.0,0.395115597,66334
1210,567.0,0.396788365,66884
1220,565.0,0.399030857,67433
1230,567.0,0.400961936,67976
1240,567.0,0.403103375,68527
1250,567.0,0.404607522,69069
1260,565.0,0.407771386,69617
1270,567.0,0.409322263,70160
1280,567.0,0.411007537,70707
1290,565.0,0.412777962,71253
1300,563.0,0.414966231,71803
1310,563.0,0.417464118,72346
1320,565.0,0.418997392,72896
1330,563.0,0.420520322,73444
1340,563.0,0.422052821,73991
1350,565.0,0.423626917,74535
1360,565.0,0.425167434,75086
1370,567.0,0.426689944,75635
1380,567.0,0.42844442,76189
1390,565.0,0.430068356,76738
1400,565.0,0.433290185,77282
1410,565.0,0.434790669,77833
1420,567.0,0.436290113,78378
1430,567.0,0.437827246,78931
1440,567.0,0.439425498,79473
1450,567.0,0.440925571,80018
1460,567.0,0.442540994,80563
1470,565.0,0.444187976,81112
1480,563.0,0.445841294,81665
1490,563.0,0.447339844,82215
1500,565.0,0.449627441,82769
1510,565.0,0.451354936,83317
1520,565.0,0.452858249,83861
1530,565.0,0.454349659,84404
1540,567.0,0.455911184,84955
1550,567.0,0.458619154,85497
1560,563.0,0.46009907,86044
1570,561.0,0.461602916,86589
1580,563.0,0.463315769,87132
1590,563.0,0.464810314,87680
1600,563.0,0.467064016,88228
1610,563.0,0.468571159,88774
1620,565.0,0.470596763,89331
1630,567.0,0.472135344,89873
1640,569.0,0.473704866,90420
1650,569.0,0.475207876,90975
1660,569.0,0.477898378,91516
1670,569.0,0.479574793,92068
1680,565.0,0.481083452,92614
1690,563.0,0.48331855,93164
1700,565.0,0.485696116,93704
1710,567.0,0.487211916,94256
1720,567.0,0.488769833,94798
1730,567.0,0.490269127,95332
1740,567.0,0.491831714,95878
1750,565.0,0.493324786,96424
1760,565.0,0.494843864,96978
1770,565.0,0.496615487,97525
1780,567.0,0.498232076,98077
1790,567.0,0.501287919,98628
1800,567.0,0.502792018,99175
1810,565.0,0.504309781,99732
1820,567.0,0.505946867,100279
1830,565.0,0.507456119,100829
1840,565.0,0.508968077,101367
1850,569.0,0.510537131,101917
1860,567.0,0.512152083,102465
1870,567.0,0.513850357,103014
1880,567.0,0.515411922,103566
1890,567.0,0.517683126,104126
1900,567.0,0.519212755,104667
1910,567.0,0.520757908,105217
1920,567.0,0.522240386,105755
1930,567.0,0.523731144,106298
1940,567.0,0.526640628,106846
1950,565.0,0.528140063,107391
1960,565.0,0.529633052,107942
1970,565.0,0.531306693,108493
1980,567.0,0.5328376,109041
1990,567.0,0.535078311,109586
2000,565.0,0.536585238,110135
2010,565.0,0.538166184,110673
2020,567.0,0.54067801,111219
2030,571.0,0.542171629,111767
2040,569.0,0.543673352,112307
2050,567.0,0.545171262,112851
2060,569.0,0.54670787,113394
2070,569.0,0.549952023,113937
2080,571.0,0.552377958,114487
2090,569.0,0.554477491,115023
2100,573.0,0.555988698,115567
2110,571.0,0.557481471,116113
2120,573.0,0.558978583,116660
2130,571.0,0.560510991,117214
2140,569.0,0.562074734,117753
2150,571.0,0.56356004,118297
2160,569.0,0.565354062,118844
2170,571.0,0.567014196,119398
2180,569.0,0.570089356,119946
2190,571.0,0.571594531,120493
2200,573.0,0.57326255,121035
2210,569.0,0.574779688,121582
2220,567.0,0.576297342,122128
2230,569.0,0.577833823,122681
2240,573.0,0.579324249,123228
2250,573.0,0.581084713,123784
2260,573.0,0.582925199,124336
2270,569.0,0.584441881,124893
2280,571.0,0.586572531,125443
2290,571.0,0.588166225,125996
2300,573.0,0.589749389,126550
2310,575.0,0.591265598,127087
2320,571.0,0.592787482,127638
2330,571.0,0.595492073,128186
2340,571.0,0.596985482,128729
2350,571.0,0.598485833,129282
2360,571.0,0.600191429,129830
2370,571.0,0.601687382,130378
2380,571.0,0.604004138,130924
2390,573.0,0.605520714,131474
2400,573.0,0.607177531,132016
2410,573.0,0.608912572,132567
2420,577.0,0.610438444,133120
2430,571.0,0.611935769,133661
2440,575.0,0.613435173,134209
2450,573.0,0.614937089,134769
2460,573.0,0.616510928,135315
2470,573.0,0.620581912,135873
2480,573.0,0.623142705,136426
2490,575.0,0.624663284,136967
2500,571.0,0.626175318,137519
2510,573.0,0.62770167,138065
2520,573.0,0.629185497,138604
2530,573.0,0.630793563,139152
2540,573.0,0.632307127,139699
2550,575.0,0.633811928,140253
2560,573.0,0.63631061,140802
2570,571.0,0.637896032,141365
2580,575.0,0.640127694,141909
2590,573.0,0.641680181,142455
2600,575.0,0.643227719,143004
2610,573.0,0.644719919,143550
2620,571.0,0.646243951,144102
2630,573.0,0.649073511,144653
2640,573.0,0.650571163,145206
2650,575.0,0.652068688,145757
2660,573.0,0.653613321,146313
2670,577.0,0.655879792,146865
2680,577.0,0.657492867,147418
2690,575.0,0.659746762,147968
2700,575.0,0.662326028,148514
2710,575.0,0.663975701,149058
2720,575.0,0.665776494,149611
2730,575.0,0.667277128,150157
2740,577.0,0.66879879,150702
2750,577.0,0.670315149,151254
2760,577.0,0.672073677,151801
2770,575.0,0.673795968,152346
2780,575.0,0.677151486,152888
2790,579.0,0.678689329,153438
2800,579.0,0.680260004,153988
2810,577.0,0.681965102,154533
2820,577.0,0.683677674,155078
2830,577.0,0.685231055,155628
2840,577.0,0.686777901,156169
2850,579.0,0.688456565,156716
2860,579.0,0.689983228,157271
2870,577.0,0.694529254,157815
2880,579.0,0.696163751,158357
2890,579.0,0.697672496,158905
2900,579.0,0.699184473,159444
2910,579.0,0.70070269,159994
2920,581.0,0.702264765,160555
