iterations,fitness,time,fevals
0,525.0,0.001248168,11
10,527.0,0.002403317,21
20,529.0,0.003649806,31
30,531.0,0.004830479,41
40,533.0,0.005945628,51
50,533.0,0.007084606,61
60,535.0,0.007843356,71
70,537.0,0.008392927,81
80,537.0,0.008880062,91
90,539.0,0.009304893,101
100,543.0,0.009718199,111
110,543.0,0.010111808,121
120,549.0,0.010582819,131
130,551.0,0.011027487,141
140,553.0,0.011408655,151
150,557.0,0.012356312,161
160,559.0,0.01281417,171
170,559.0,0.013259465,181
180,559.0,0.013643335,191
190,559.0,0.014072845,201
200,559.0,0.014524751,211
210,559.0,0.014930032,221
220,563.0,0.015331513,231
230,565.0,0.026797363,241
240,565.0,0.02721412,251
250,567.0,0.027657231,261
260,567.0,0.028146222,271
270,569.0,0.028544157,281
280,573.0,0.029167173,291
290,577.0,0.029545734,301
300,579.0,0.031475592,311
310,579.0,0.031873799,321
320,579.0,0.032398681,331
330,579.0,0.032817362,341
340,579.0,0.033218654,351
350,581.0,0.035445496,361
360,585.0,0.035840375,371
370,587.0,0.036207641,381
380,589.0,0.036590083,391
390,589.0,0.036977987,401
400,593.0,0.037351316,411
410,593.0,0.037746633,421
420,595.0,0.038128211,431
430,595.0,0.038507651,441
440,597.0,0.038890255,451
450,597.0,0.039242905,461
460,599.0,0.039664833,471
470,599.0,0.040188,481
480,601.0,0.040657964,491
490,607.0,0.041034543,501
500,607.0,0.041396575,511
510,609.0,0.041816415,521
520,611.0,0.042193101,531
530,611.0,0.0425537,541
540,611.0,0.042923041,551
550,613.0,0.043275975,561
560,615.0,0.04363113,571
570,615.0,0.044033852,581
580,617.0,0.04446019,591
590,619.0,0.044846408,601
600,620.0,0.04595824,611
610,620.0,0.04640274,621
620,620.0,0.046953865,631
630,620.0,0.047492499,641
640,622.0,0.047973643,651
650,622.0,0.048996409,661
660,622.0,0.049342263,671
670,622.0,0.049719678,681
680,622.0,0.050116485,691
690,622.0,0.050456877,701
700,622.0,0.050836546,711
710,624.0,0.05124694,721
720,626.0,0.051620576,731
730,626.0,0.053643518,741
740,626.0,0.054097727,751
750,626.0,0.054480657,761
760,628.0,0.054888507,771
770,630.0,0.055283029,781
780,630.0,0.055889224,791
790,630.0,0.05647509,801
800,634.0,0.056955336,811
810,634.0,0.057493783,821
820,634.0,0.057901155,831
830,636.0,0.058363891,841
840,636.0,0.058731545,851
850,636.0,0.059111289,861
860,638.0,0.059478991,871
870,638.0,0.060000838,881
880,642.0,0.06039154,891
890,642.0,0.060779237,901
900,642.0,0.067203783,911
910,642.0,0.067606187,921
920,644.0,0.067962358,931
930,644.0,0.068629595,941
940,644.0,0.068978431,951
950,644.0,0.069447104,961
960,644.0,0.069821375,971
970,644.0,0.070145297,981
980,644.0,0.070459504,991
990,644.0,0.071010608,1001
1000,644.0,0.071490088,1011
1010,644.0,0.071944829,1021
