iterations,fitness,time,fevals
0,503.0,3.87019999999e-05,11
10,503.0,6.95729999998e-05,21
20,507.0,0.000185973,31
30,507.0,0.000232465999999,41
40,505.0,0.000438333,51
50,501.0,0.000467798999999,61
60,507.0,0.000490660999999,71
70,505.0,0.000509964999999,81
80,509.0,0.000532701999999,91
90,513.0,0.000611909999999,101
100,515.0,0.000788339999999,111
110,517.0,0.000932868999999,121
120,521.0,0.001080737,131
130,523.0,0.001095668,141
140,531.0,0.001125057,151
150,531.0,0.001143456,161
160,531.0,0.001172231,171
170,535.0,0.00120374,181
180,537.0,0.001229681,191
190,539.0,0.001257785,201
200,539.0,0.001291568,211
210,545.0,0.00133646,221
220,547.0,0.001367383,231
230,549.0,0.001411887,241
240,551.0,0.001434801,251
250,557.0,0.001450694,261
260,559.0,0.001480028,271
270,565.0,0.001495557,281
280,571.0,0.001517486,291
290,571.0,0.001546549,301
300,575.0,0.001606169,311
310,575.0,0.001627664,321
320,577.0,0.001662789,331
330,579.0,0.001683103,341
340,581.0,0.001712639,351
350,581.0,0.00174446,361
360,583.0,0.001776818,371
370,583.0,0.001799768,381
380,585.0,0.001824907,391
390,585.0,0.0018537,401
400,589.0,0.001879525,411
410,589.0,0.001899661,421
420,589.0,0.001928958,431
430,593.0,0.001948339,441
440,593.0,0.001966248,451
450,593.0,0.001991509,461
460,593.0,0.002011595,471
470,594.0,0.002030632,481
480,596.0,0.00205414,491
490,598.0,0.002094348,501
500,600.0,0.002114052,511
510,600.0,0.002133116,521
520,606.0,0.00215053,531
530,610.0,0.002179488,541
540,610.0,0.002195552,551
550,610.0,0.002214086,561
560,612.0,0.002229824,571
570,612.0,0.002247949,581
580,614.0,0.002268475,591
590,614.0,0.002287686,601
600,614.0,0.002310009,611
610,616.0,0.002333845,621
620,620.0,0.002349665,631
630,622.0,0.00236643,641
640,622.0,0.002388246,651
650,622.0,0.00240535,661
660,622.0,0.002423373,671
670,622.0,0.002451,681
680,622.0,0.002472869,691
690,622.0,0.00249968,701
700,624.0,0.002529457,711
710,624.0,0.002555299,721
720,630.0,0.002594062,731
730,632.0,0.002619444,741
740,632.0,0.002671045,751
750,632.0,0.002715341,761
760,636.0,0.002736312,771
770,638.0,0.00279825,781
780,640.0,0.002820629,791
790,642.0,0.002841946,801
800,644.0,0.002861376,811
810,646.0,0.002881569,821
820,646.0,0.002901005,831
830,646.0,0.002923333,841
840,646.0,0.002942681,851
