iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0459673153239,0.0456215969311,0.0459831301344,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,0.010401267
10,0.0465774097877,0.0461831517475,0.0466247041429,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,0.101409448
20,0.0477057861968,0.0472147060837,0.0477543195053,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,0.195726338
30,0.049026306916,0.0485585633211,0.0489471371752,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,0.302611743
40,0.0476747157396,0.0470420969006,0.0474597659593,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,0.396154115
50,0.0461559212902,0.0454612756186,0.0458635793333,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,0.576365636
60,0.0467439294682,0.046126714008,0.046550699131,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,0.669681945
70,0.0462307554386,0.0455538177137,0.0460058000996,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,0.765525052
80,0.0460451258452,0.0453171206562,0.0458263516725,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,0.854242906
90,0.0451654641981,0.0442961280623,0.0448866523765,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,0.9640536
100,0.0438702114164,0.0429012619419,0.0434804683422,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,1.053295701
110,0.0428189212351,0.0419873177792,0.0424854114563,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,1.148055049
120,0.0423891809773,0.0415677824736,0.0420499879114,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,1.318342778
130,0.0409203812425,0.0399753898998,0.0405388636639,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,1.411468504
140,0.0406286502533,0.0396976250049,0.0402913281918,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,1.501152851
150,0.0401070223081,0.0391361125281,0.0398161218598,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,1.666918042
160,0.0388387476277,0.0377678992999,0.0384872083678,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,1.756525978
170,0.0386725777342,0.0375961090696,0.0383197215815,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,1.848945019
180,0.0380443646073,0.0369703083303,0.0377240862829,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,1.939581386
190,0.0374877997375,0.036410929569,0.0371358230776,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,2.085914687
200,0.0371975531279,0.0361028224104,0.0367629372769,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,2.18014879
210,0.0363553871865,0.0353392108494,0.0359423289066,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,2.277165113
220,0.0362404483961,0.0352167608782,0.0358311909158,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,2.466258886
230,0.0360673244873,0.0349884807408,0.035606665397,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,2.570718316
240,0.0359277906107,0.0348602475949,0.0354595619869,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,2.662576134
250,0.0355429432683,0.0344996055069,0.0351186312963,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,2.75521495
260,0.0345520748868,0.0335858917957,0.0340172918603,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,2.846787531
270,0.0342887246238,0.0332815748971,0.0337466683589,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,2.943277658
280,0.0337020669197,0.0326402898561,0.0330522302252,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,3.036976935
290,0.0319147010547,0.0307382772715,0.0312052994915,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,3.131948525
300,0.0318193684029,0.0306602886989,0.0311406900407,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,3.262129667
310,0.0318654701247,0.0307013082619,0.0311881079953,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,3.368820673
320,0.0317547100626,0.0305927642157,0.0310801982482,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,3.460278696
330,0.0314035283411,0.0302894757827,0.0307728459997,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,3.587598564
340,0.0311694360821,0.0301354349005,0.0306171989874,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,3.680662725
350,0.030940370576,0.0298646616316,0.0303602969158,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,3.773735739
360,0.0307133318852,0.0297414482391,0.0302529163782,0.896076201308,0.895963615691,0.895861755343,0.94519007273,0.945127436282,0.945070760374,3.864806025
