iterations,fitness,time,fevals
0,0.0321787006635,0.0024423879986,581
10,0.0356884609113,0.0047421299987,1067
20,0.0412413853011,0.00696577899907,1543
30,0.0464928610961,0.00910102999842,2035
40,0.0505914274039,0.0110764929977,2503
50,0.0564196614065,0.0129577059961,2985
60,0.0596222996941,0.0148775089965,3474
70,0.0583063038747,0.0167419249956,3962
80,0.0573806336668,0.0186084889956,4452
90,0.0686499975906,0.0205188879954,4938
100,0.071223459716,0.0223162709954,5424
110,0.0668334843504,0.0241764879956,5905
120,0.0710427764948,0.0260176429947,6396
130,0.0713959846576,0.0277804249945,6876
140,0.0752517337502,0.0294418569938,7361
150,0.0714194894096,0.0311300899939,7851
160,0.0689347334431,0.0329058779953,8346
170,0.0765853331828,0.0345903649959,8829
180,0.0728917902236,0.0362434999952,9312
190,0.0710546468939,0.0379835549957,9794
200,0.075168743869,0.0397510259954,10274
210,0.0836678894143,0.0416125439951,10762
220,0.0814732148685,0.0432466569946,11242
230,0.0811943887352,0.045139156995,11724
240,0.0848203929641,0.0468307389947,12200
250,0.0718582293905,0.0486111409955,12661
260,0.079366548281,0.0503344269946,13143
270,0.0813760391004,0.0520602439938,13621
280,0.0808010094983,0.0538546909938,14092
290,0.0829219668638,0.0555050569947,14578
300,0.0772318301927,0.0571562619953,15061
310,0.0773027698746,0.0587773009956,15552
320,0.0794850727368,0.0603645989959,16030
330,0.0838068801876,0.0621400719956,16520
340,0.0761860539863,0.063804464995,17010
350,0.0774574542552,0.0653693219956,17487
360,0.0871176843915,0.0672715569963,17972
370,0.0926742182908,0.0688856659963,18459
380,0.0797780835384,0.0704802299952,18939
390,0.0827920366177,0.0720363879955,19408
400,0.0794171596269,0.0737265429943,19883
410,0.0824077265596,0.0753170829939,20360
420,0.0843858049523,0.0769159349948,20838
430,0.0781884788724,0.0785458259961,21321
440,0.0836951837126,0.0803036769958,21802
450,0.0820454554609,0.0822207149959,22281
460,0.0703579814781,0.0842989479952,22752
470,0.0799011110433,0.0861683709954,23241
480,0.0807359908725,0.0878679919952,23727
490,0.0916618553448,0.0895593109944,24219
500,0.0867289736768,0.0911282499947,24700
510,0.091316432952,0.0926468659945,25178
520,0.09557021459,0.0941664009952,25657
530,0.0991024280636,0.0956623639941,26131
540,0.100987904989,0.097066904993,26612
550,0.0990142808114,0.0984285049944,27090
560,0.0984320242751,0.0998169469931,27575
570,0.0998881013286,0.101335053992,28049
580,0.100128662335,0.102680716993,28524
590,0.0955279432773,0.104296814992,29011
600,0.0947734917691,0.105908503992,29477
610,0.0889435312929,0.107342596993,29964
620,0.0864445718353,0.108829706995,30439
630,0.0918411454379,0.110367332994,30916
640,0.0920790256467,0.111813639995,31405
650,0.0931682243288,0.113283343993,31891
660,0.0912823235729,0.114779550993,32377
670,0.0898513346396,0.116286766992,32850
680,0.0952256569376,0.117947510993,33343
690,0.0952256569376,0.119326666992,33830
700,0.0911045267424,0.120846870992,34311
710,0.0880017049776,0.122672743993,34790
720,0.0869894760623,0.124424518994,35279
730,0.0934896789144,0.125931440994,35750
740,0.0949309367001,0.127434662994,36231
750,0.0911372335406,0.129028018995,36696
760,0.0857390036424,0.130788335995,37188
770,0.0882467240752,0.132504396996,37675
780,0.0798336096727,0.134509832997,38165
790,0.085484933719,0.136610759997,38657
800,0.082999501256,0.138206702997,39143
810,0.0824062629333,0.140274766998,39622
820,0.0856988580849,0.142641715998,40099
830,0.0845075124331,0.144509210999,40576
840,0.0885879196169,0.146219621,41058
850,0.0919148385279,0.147658536,41539
860,0.0857539385106,0.149174704,42014
870,0.08734056603,0.15088537,42504
880,0.0857478062553,0.153179697001,42982
890,0.0834336720238,0.154757100001,43465
900,0.0801866431531,0.156523549002,43956
910,0.0774070335421,0.158212114,44437
920,0.0832695639816,0.159902703999,44920
930,0.0775233422548,0.161680900999,45395
940,0.0837407913929,0.163347241998,45871
950,0.0922534413982,0.164969483998,46367
960,0.0871871097924,0.166544575997,46848
970,0.0843384975568,0.168108228998,47330
980,0.0840395632008,0.169694059998,47809
990,0.0891652959771,0.171505989998,48282
1000,0.0874445655194,0.173190492997,48766
1010,0.0876283812488,0.174778636996,49252
1020,0.0841904470112,0.176991736997,49737
1030,0.0842437386774,0.178589867995,50210
1040,0.0877327747498,0.180147662995,50695
1050,0.0924473891263,0.181614899995,51169
1060,0.0891930253892,0.183065259995,51651
1070,0.0959502637034,0.184593039996,52131
1080,0.0935601883541,0.186009928995,52607
1090,0.0897094143945,0.187689493994,53087
1100,0.0939189396671,0.189259117993,53555
1110,0.0917053257102,0.191155494993,54028
1120,0.0866168872451,0.192995521993,54500
1130,0.0963592942253,0.195910802993,54985
1140,0.0937238059652,0.197621120993,55458
1150,0.09479164024,0.199134477993,55939
1160,0.0993295701868,0.200604829994,56425
1170,0.0965267479533,0.202357132994,56906
1180,0.0927905408649,0.203844538994,57388
1190,0.0964599144775,0.205333662994,57883
1200,0.100968930513,0.207121404994,58370
1210,0.0960999909275,0.208791512992,58860
1220,0.100485539469,0.210282781993,59343
1230,0.0978486598149,0.212599456992,59832
1240,0.0981508969574,0.214708643993,60312
1250,0.0956470965818,0.216067797992,60781
