iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.281870216073,0.281023879159,0.275451177958,0.398712025759,0.395856662934,0.411553963278,0.473845399975,0.478995654273,0.488317757009,0.025309417
10,0.283586328047,0.282403701091,0.277063139896,0.391852162957,0.388577827548,0.405284370802,0.463571252161,0.46835443038,0.477576711251,0.090108001
20,0.270780043067,0.269029309772,0.263283612498,0.40095198096,0.396976483763,0.413793103448,0.476958806992,0.480963855422,0.491650485437,0.132522237
30,0.270761312837,0.268999495186,0.263198642722,0.40123197536,0.396976483763,0.414240931482,0.477331052181,0.480963855422,0.492236024845,0.161509978
40,0.27076014472,0.268988427777,0.26327218119,0.40109197816,0.396976483763,0.413793103448,0.477144952334,0.480963855422,0.491650485437,0.191607301
50,0.268779709849,0.267386816504,0.261613479944,0.40095198096,0.396976483763,0.413793103448,0.47708664304,0.480963855422,0.491650485437,0.217288839
60,0.269820802881,0.268617225157,0.262872537912,0.40095198096,0.397536394177,0.413793103448,0.476830908424,0.481195756991,0.491255343956,0.243495719
70,0.268708541096,0.267340678191,0.261575794852,0.40095198096,0.396976483763,0.413793103448,0.47708664304,0.480963855422,0.491650485437,0.271191814
80,0.268703068319,0.267318173185,0.261568773665,0.40095198096,0.396976483763,0.413793103448,0.47708664304,0.480963855422,0.491650485437,0.299902701
90,0.266682094794,0.265338798116,0.259776413225,0.419571608568,0.418253079507,0.43618450515,0.515201122544,0.521418701059,0.532144184318,0.325008029
100,0.266667168594,0.265325549506,0.259783626926,0.419571608568,0.418253079507,0.43618450515,0.515201122544,0.521418701059,0.532144184318,0.350914328
110,0.266665645434,0.265312074438,0.259782167491,0.419571608568,0.418812989922,0.43618450515,0.515201122544,0.521658986175,0.532144184318,0.378762038
120,0.266663668011,0.265314592058,0.259780849455,0.419571608568,0.418253079507,0.43618450515,0.515201122544,0.521418701059,0.532144184318,0.404069418
130,0.266049297762,0.264507127584,0.258211838886,0.421531569369,0.420492721165,0.44066278549,0.518190298507,0.524137931034,0.537578674565,0.430095309
140,0.266046298869,0.264489016151,0.258233100572,0.421531569369,0.420492721165,0.44066278549,0.518190298507,0.524137931034,0.537578674565,0.537157392
150,0.266034605504,0.264480674311,0.258239681063,0.421531569369,0.420492721165,0.44066278549,0.518190298507,0.524137931034,0.537578674565,0.593365441
160,0.266031270011,0.264477591339,0.258231759821,0.421531569369,0.420492721165,0.44066278549,0.518190298507,0.524137931034,0.537578674565,0.618330837
170,0.266028807193,0.264481532611,0.25823158917,0.421531569369,0.420492721165,0.44066278549,0.518190298507,0.524137931034,0.537578674565,0.647138098
180,0.239511549661,0.235692702797,0.237090677011,0.454010919782,0.458566629339,0.458128078818,0.561008554705,0.570413149711,0.565685570711,0.672685563
190,0.239179642952,0.235297978093,0.236620983833,0.454430911382,0.459686450168,0.459023734886,0.560703415624,0.570538495772,0.565154787617,0.704583976
200,0.238578677659,0.23613018955,0.235479717312,0.455130897382,0.456886898096,0.460367218988,0.557123350023,0.562274368231,0.560699963544,0.729087424
210,0.238575450493,0.236090210795,0.235480981438,0.455130897382,0.456886898096,0.460367218988,0.557123350023,0.562274368231,0.560699963544,0.757686889
220,0.238568079688,0.236093337686,0.235481853556,0.455130897382,0.456886898096,0.460367218988,0.557123350023,0.562274368231,0.560699963544,0.789916384
230,0.238700926228,0.236320373554,0.235711262908,0.454990900182,0.455207166853,0.460815047022,0.556150952001,0.560325350203,0.560583941606,0.81715044
240,0.158609304105,0.164421597279,0.164267899349,0.614307713846,0.601343784994,0.601880877743,0.371435090121,0.355072463768,0.345842531273,0.846327351
250,0.158150798077,0.163707808227,0.164037598279,0.615147697046,0.602463605823,0.602328705777,0.371369769037,0.354545454545,0.346097201767,0.871100012
260,0.158135355685,0.163716508286,0.164009731204,0.615007699846,0.602463605823,0.602328705777,0.370997255261,0.354545454545,0.345132743363,0.898255349
270,0.158117135535,0.163656139314,0.164023970137,0.614867702646,0.603583426652,0.602776533811,0.3712,0.356363636364,0.346352247605,0.923318674
280,0.158119539298,0.163658222928,0.164016604525,0.614867702646,0.603023516237,0.602776533811,0.3712,0.354868061874,0.346352247605,0.965429619
290,0.157980683571,0.163689291176,0.164131968967,0.614307713846,0.603023516237,0.600089565607,0.366812227074,0.352511415525,0.338028169014,0.989749794
300,0.15771616657,0.162996226491,0.163315391869,0.631107377852,0.62150055991,0.619793999104,0.424043715847,0.420240137221,0.41000694927,1.019871829
310,0.149089438981,0.155471967021,0.152254767154,0.631107377852,0.62150055991,0.619793999104,0.423791821561,0.420240137221,0.41000694927,1.045837328
320,0.149040589249,0.155301538259,0.152075911526,0.630687386252,0.622060470325,0.620241827138,0.42149122807,0.420600858369,0.409470752089,1.069829047
330,0.149027297225,0.155306591079,0.152047459024,0.630687386252,0.622060470325,0.620241827138,0.42149122807,0.420600858369,0.409470752089,1.09453705
340,0.148752822901,0.154932088363,0.151697380604,0.648467030659,0.642777155655,0.645320197044,0.590975728946,0.586787564767,0.587929240375,1.119839782
350,0.148738586011,0.154923523713,0.151678471382,0.648327033459,0.642777155655,0.645320197044,0.590879478827,0.586787564767,0.587929240375,1.14691649
360,0.148725023508,0.154929037631,0.151655548991,0.648607027859,0.642217245241,0.645320197044,0.591072010427,0.58640776699,0.587929240375,1.173016362
370,0.148664289997,0.154768534968,0.151548821969,0.64888702226,0.641657334826,0.645320197044,0.591264667536,0.585492227979,0.587929240375,1.198103432
380,0.148634634196,0.154736893967,0.151504373586,0.648747025059,0.641657334826,0.64487236901,0.591301514905,0.585492227979,0.58762350494,1.241298752
390,0.148595716979,0.154552708325,0.151364988247,0.64916701666,0.641097424412,0.64487236901,0.591457450277,0.584036340039,0.58762350494,1.265385237
400,0.148554270017,0.154583648105,0.151344104638,0.64944701106,0.641097424412,0.645320197044,0.591650358774,0.583495776478,0.587929240375,1.299344124
410,0.148514858573,0.154617240713,0.150523080552,0.64986700266,0.641097424412,0.647559337215,0.594979757085,0.586718246293,0.592439150699,1.323901794
420,0.150545679638,0.156449629362,0.151486642465,0.651826963461,0.646696528555,0.655620241827,0.603159406415,0.599365079365,0.608252674478,1.349798435
430,0.14710370688,0.153618349269,0.148669517552,0.652666946661,0.644456886898,0.652485445589,0.600676001931,0.593209481102,0.601233299075,1.375649007
