iterations,fitness,time,fevals
0,14.0,1.8571e-05,11
10,13.0,3.97319999994e-05,21
20,12.0,0.000128091,31
30,14.0,0.000146368,41
40,12.0,0.000168603000001,51
50,13.0,0.000188157,61
60,12.0,0.000206270000001,71
70,11.0,0.000224907000001,81
80,11.0,0.000245794,91
90,17.0,0.000266115000001,101
100,12.0,0.000287986,111
110,14.0,0.000306193,121
120,16.0,0.000324884999999,131
130,13.0,0.000345276999999,141
140,11.0,0.000365149999999,151
150,14.0,0.000385159999998,161
160,12.0,0.000404402999997,171
170,15.0,0.000463229999998,181
180,16.0,0.000483287999997,191
190,16.0,0.000504570999997,201
200,16.0,0.000555760999997,211
210,13.0,0.000683573999997,221
220,14.0,0.000707382999997,231
230,11.0,0.000731098999998,241
240,14.0,0.000757065999998,251
250,13.0,0.000779139999998,261
260,16.0,0.000797840999998,271
270,16.0,0.000813179999998,281
280,13.0,0.000845492999998,291
290,15.0,0.000864440999998,301
300,18.0,0.000882220999999,311
310,15.0,0.000905455999999,321
320,15.0,0.000942182999999,331
330,15.0,0.000967126999999,341
340,15.0,0.000982229,351
350,14.0,0.000995528,361
360,13.0,0.001013165,371
370,17.0,0.00103055,381
380,16.0,0.0010453,391
390,15.0,0.001060226,401
400,16.0,0.00107455,411
410,15.0,0.001087873,421
420,16.0,0.00110385,431
430,16.0,0.001246097,441
440,16.0,0.001309339,451
450,16.0,0.001353651,461
460,16.0,0.001392585,471
470,15.0,0.001416243,481
480,19.0,0.00147664,491
490,20.0,0.001490843,501
500,20.0,0.00152719,511
510,20.0,0.001547882,521
520,21.0,0.00156435,531
530,22.0,0.001589045,541
540,23.0,0.001609959,551
550,23.0,0.001627409,561
560,23.0,0.001649387,571
570,23.0,0.001668951,581
580,25.0,0.001685439,591
590,25.0,0.001699508,601
600,25.0,0.001715946,611
610,25.0,0.001729527,621
620,25.0,0.001742557,631
630,26.0,0.001755451,641
640,27.0,0.001775486,651
650,27.0,0.001872487,661
660,27.0,0.001893437,671
670,27.0,0.001913362,681
680,27.0,0.001934268,691
690,27.0,0.001952987,701
700,27.0,0.002002822,711
710,27.0,0.002132444,721
720,27.0,0.002387697,731
730,27.0,0.002428712,741
740,28.0,0.002448486,751
750,28.0,0.002480236,761
760,29.0,0.002497776,771
770,29.0,0.00252006,781
780,29.0,0.002541928,791
790,29.0,0.002560278,801
800,29.0,0.002581398,811
810,30.0,0.002598986,821
820,30.0,0.002620648,831
830,30.0,0.002637872,841
840,30.0,0.002674196,851
850,30.0,0.002696533,861
860,30.0,0.002711846,871
870,30.0,0.002730275,881
880,30.0,0.002745117,891
890,30.0,0.002763638,901
900,30.0,0.00277864,911
910,30.0,0.002792284,921
920,30.0,0.002808514,931
930,30.0,0.002824039,941
940,30.0,0.002837891,951
950,30.0,0.002850939,961
960,30.0,0.002866665,971
970,30.0,0.002881075,981
980,30.0,0.002901414,991
990,30.0,0.002916667,1001
1000,30.0,0.002930477,1011
1010,30.0,0.002950706,1021
1020,30.0,0.00297367,1031
1030,30.0,0.002991943,1041
1040,30.0,0.003008551,1051
1050,30.0,0.003022611,1061
1060,31.0,0.003038838,1071
1070,31.0,0.003052015,1081
1080,31.0,0.003090051,1091
1090,31.0,0.003128948,1101
1100,31.0,0.003160982,1111
1110,31.0,0.003176997,1121
1120,31.0,0.003193615,1131
1130,31.0,0.003211531,1141
1140,31.0,0.003225814,1151
1150,31.0,0.003239862,1161
1160,31.0,0.003254401,1171
1170,31.0,0.003268265,1181
1180,31.0,0.003282005,1191
1190,31.0,0.003295226,1201
1200,31.0,0.003313676,1211
1210,31.0,0.003335097,1221
1220,31.0,0.003362447,1231
1230,31.0,0.00338218,1241
1240,31.0,0.003416061,1251
1250,31.0,0.003437392,1261
1260,31.0,0.003458578,1271
1270,31.0,0.003476383,1281
1280,31.0,0.003496105,1291
1290,31.0,0.003511368,1301
1300,31.0,0.00352643,1311
1310,31.0,0.003542488,1321
1320,31.0,0.003557842,1331
1330,31.0,0.003579336,1341
1340,31.0,0.003619081,1351
1350,31.0,0.003685106,1361
1360,31.0,0.003748216,1371
1370,31.0,0.003827306,1381
1380,31.0,0.003849856,1391
1390,31.0,0.003871777,1401
1400,31.0,0.003891688,1411
1410,31.0,0.003908033,1421
1420,31.0,0.003921386,1431
1430,31.0,0.003938463,1441
1440,31.0,0.003960164,1451
1450,31.0,0.00397977,1461
1460,31.0,0.003998433,1471
1470,31.0,0.004020916,1481
1480,31.0,0.004036173,1491
1490,31.0,0.00405105700001,1501
1500,31.0,0.00406580000001,1511
1510,31.0,0.004078943,1521
1520,31.0,0.004094824,1531
1530,31.0,0.004146973,1541
1540,31.0,0.004167686,1551
1550,31.0,0.004193475,1561
1560,31.0,0.004257563,1571
1570,31.0,0.004281391,1581
1580,31.0,0.004304181,1591
1590,31.0,0.00432507,1601
1600,31.0,0.004343091,1611
1610,31.0,0.004364408,1621
1620,31.0,0.004385281,1631
1630,31.0,0.004410327,1641
1640,31.0,0.004472265,1651
1650,31.0,0.004526091,1661
1660,31.0,0.004556166,1671
1670,31.0,0.004581443,1681
1680,31.0,0.004606341,1691
1690,31.0,0.004647238,1701
1700,31.0,0.004667363,1711
1710,31.0,0.004690977,1721
1720,31.0,0.004706113,1731
1730,31.0,0.004719892,1741
1740,31.0,0.004733956,1751
1750,31.0,0.004747304,1761
1760,31.0,0.004761693,1771
1770,31.0,0.004775731,1781
1780,31.0,0.004789662,1791
1790,31.0,0.004803207,1801
1800,31.0,0.004819586,1811
1810,31.0,0.00483321,1821
1820,31.0,0.004846477,1831
1830,31.0,0.004866283,1841
1840,31.0,0.004886252,1851
1850,36.0,0.004905408,1861
1860,38.0,0.004924978,1871
1870,38.0,0.004942271,1881
1880,39.0,0.0049631,1891
1890,39.0,0.004983049,1901
1900,44.0,0.004999497,1911
1910,44.0,0.005020151,1921
1920,44.0,0.005037457,1931
1930,44.0,0.005052226,1941
1940,44.0,0.005067499,1951
1950,45.0,0.005082562,1961
1960,45.0,0.005152723,1971
1970,45.0,0.005226338,1981
1980,46.0,0.005251663,1991
1990,47.0,0.005295196,2001
2000,47.0,0.005319452,2011
2010,47.0,0.005340722,2021
2020,47.0,0.005358588,2031
2030,47.0,0.005377206,2041
2040,47.0,0.005397406,2051
2050,47.0,0.005416474,2061
2060,47.0,0.005454661,2071
2070,47.0,0.005470795,2081
2080,47.0,0.005487865,2091
2090,47.0,0.005510018,2101
2100,47.0,0.005530345,2111
2110,47.0,0.005552759,2121
2120,51.0,0.00557453,2131
2130,51.0,0.005590962,2141
2140,51.0,0.005605205,2151
2150,52.0,0.005637573,2161
2160,52.0,0.005660305,2171
2170,53.0,0.005677889,2181
