iterations,fitness,time,fevals
0,23.0,0.145061058,1000
10,22.0,0.232450802,2100
20,25.0,0.318170531,3200
30,31.0,0.38668062,4300
40,33.0,0.450527309,5400
50,38.0,0.515103614,6500
60,46.0,0.575098183,7600
70,53.0,0.634225842,8700
80,53.0,0.690681031,9800
90,50.0,0.747474971,10900
100,50.0,0.813978298,12000
110,49.0,0.866511204,13100
120,50.0,0.92108894,14200
130,49.0,0.976346476,15300
140,51.0,1.032369966,16400
150,49.0,1.087193766,17500
160,48.0,1.144776217,18600
170,49.0,1.204973059,19700
180,50.0,1.274549537,20800
190,49.0,1.334094488,21900
200,48.0,1.393486498,23000
210,50.0,1.499046418,24100
220,49.0,1.603118029,25200
230,55.0,1.766197959,26300
240,49.0,1.823883459,27400
250,49.0,1.878583746,28500
260,50.0,1.938624374,29600
270,50.0,1.996474678,30700
280,51.0,2.055686373,31800
290,55.0,2.111774565,32900
300,50.0,2.172190516,34000
310,50.0,2.246156423,35100
320,50.0,2.305759229,36200
330,50.0,2.360950399,37300
340,51.0,2.416837723,38400
350,51.0,2.471618561,39500
360,54.0,2.524210733,40600
370,51.0,2.575551228,41700
380,51.0,2.627377409,42800
390,51.0,2.682679288,43900
400,50.0,2.74841447,45000
410,51.0,2.807153633,46100
420,52.0,2.872937755,47200
430,51.0,2.941067431,48300
440,50.0,3.005320809,49400
450,50.0,3.061844878,50500
460,50.0,3.14710051,51600
470,50.0,3.304553319,52700
480,50.0,3.407503964,53800
490,52.0,3.597191033,54900
500,51.0,3.653864729,56000
510,55.0,3.710813975,57100
520,52.0,3.781521236,58200
530,51.0,3.834822064,59300
540,52.0,3.893638102,60400
550,51.0,3.945245765,61500
560,51.0,4.004740192,62600
570,51.0,4.062579199,63700
580,52.0,4.115903906,64800
590,53.0,4.168912142,65900
600,51.0,4.232909346,67000
610,50.0,4.290145836,68100
620,51.0,4.354413882,69200
630,50.0,4.423517805,70300
640,51.0,4.493660749,71400
650,51.0,4.565977006,72500
660,51.0,4.627331366,73600
670,51.0,4.81150337,74700
680,51.0,4.916169539,75800
690,50.0,4.969035656,76900
700,52.0,5.025944564,78000
