iterations,fitness,time,fevals
0,23.0,0.08639702,1000
10,25.0,0.166903289,2100
20,27.0,0.240597769,3200
30,32.0,0.307127026,4300
40,28.0,0.368423647,5400
50,29.0,0.428520902,6500
60,28.0,0.488911385,7600
70,28.0,0.547837737,8700
80,28.0,0.61017491,9800
90,29.0,0.66986081,10900
100,30.0,0.730497453,12000
110,31.0,0.791895464,13100
120,44.0,0.853148637,14200
130,38.0,0.918373411,15300
140,40.0,0.984327957,16400
150,42.0,1.055363328,17500
160,43.0,1.17728535,18600
170,43.0,1.306370841,19700
180,48.0,1.474334556,20800
190,44.0,1.53365154,21900
200,43.0,1.594041192,23000
210,45.0,1.657620147,24100
220,44.0,1.720047728,25200
230,48.0,1.78486545,26300
240,43.0,1.843861293,27400
250,43.0,1.903998359,28500
260,43.0,1.962590783,29600
270,43.0,2.024201211,30700
280,42.0,2.079305017,31800
290,43.0,2.147054909,32900
300,44.0,2.213277305,34000
310,43.0,2.274847167,35100
320,44.0,2.326335276,36200
330,43.0,2.379244038,37300
340,44.0,2.434252721,38400
350,44.0,2.488082185,39500
360,43.0,2.545079542,40600
370,44.0,2.599553055,41700
380,44.0,2.655632113,42800
390,44.0,2.711510193,43900
400,44.0,2.773105605,45000
410,44.0,2.852673929,46100
420,44.0,2.972758859,47200
430,44.0,3.079928415,48300
440,46.0,3.237992441,49400
450,47.0,3.315197902,50500
460,45.0,3.545309351,51600
470,44.0,3.64392296,52700
480,47.0,3.722181043,53800
490,43.0,3.780262854,54900
500,44.0,3.842987901,56000
510,44.0,3.908295066,57100
520,44.0,3.978482796,58200
530,46.0,4.043971162,59300
540,44.0,4.105464523,60400
550,44.0,4.173380816,61500
560,43.0,4.245192101,62600
570,43.0,4.304790046,63700
580,44.0,4.362827442,64800
590,44.0,4.431083383,65900
600,44.0,4.503578468,67000
610,45.0,4.575560307,68100
620,45.0,4.764000578,69200
630,43.0,4.990078049,70300
640,44.0,5.182696919,71400
650,44.0,5.300560951,72500
660,44.0,5.527675881,73600
670,44.0,5.654409884,74700
680,44.0,5.735831544,75800
690,44.0,5.819480954,76900
700,44.0,5.886406586,78000
710,44.0,5.945284112,79100
720,45.0,5.999720384,80200
730,44.0,6.05238605,81300
740,44.0,6.114904796,82400
750,44.0,6.166328703,83500
760,44.0,6.21754637,84600
770,44.0,6.272374172,85700
780,44.0,6.333280287,86800
790,45.0,6.387010928,87900
800,44.0,6.438425111,89000
810,44.0,6.497288786,90100
820,44.0,6.556682922,91200
830,44.0,6.610062987,92300
840,44.0,6.669600586,93400
850,44.0,6.721840313,94500
860,44.0,6.773567001,95600
870,44.0,6.830077514,96700
880,44.0,6.897167724,97800
890,44.0,7.009688987,98900
900,44.0,7.142360187,100000
910,44.0,7.211133011,101100
920,44.0,7.264805458,102200
930,44.0,7.321684497,103300
940,47.0,7.372774176,104400
950,46.0,7.429072587,105500
960,44.0,7.483509735,106600
970,44.0,7.536104989,107700
980,44.0,7.588522824,108800
990,44.0,7.658861798,109900
1000,44.0,7.720044888,111000
1010,44.0,7.789323022,112100
1020,44.0,7.853000208,113200
1030,44.0,7.913272198,114300
1040,44.0,7.971163127,115400
1050,44.0,8.026941967,116500
1060,45.0,8.08528711,117600
1070,44.0,8.151596225,118700
1080,44.0,8.21533264,119800
1090,49.0,8.282827242,120900
1100,44.0,8.343447249,122000
1110,44.0,8.397517681,123100
1120,44.0,8.449816202,124200
1130,44.0,8.665592963,125300
1140,44.0,8.822896915,126400
1150,44.0,8.876399118,127500
1160,44.0,8.927976724,128600
1170,43.0,8.981732744,129700
1180,44.0,9.034035429,130800
1190,44.0,9.087031672,131900
1200,44.0,9.141995691,133000
1210,44.0,9.196908191,134100
1220,44.0,9.248579092,135200
1230,44.0,9.302453145,136300
1240,44.0,9.360035942,137400
1250,44.0,9.412212102,138500
1260,44.0,9.466827113,139600
1270,44.0,9.518283712,140700
1280,44.0,9.574376037,141800
1290,44.0,9.631077208,142900
1300,43.0,9.68316549,144000
1310,47.0,9.738167338,145100
1320,48.0,9.820495425,146200
1330,43.0,9.914766328,147300
1340,44.0,10.024278619,148400
1350,43.0,10.076120405,149500
1360,44.0,10.195325733,150600
1370,44.0,10.334771647,151700
1380,44.0,10.414717181,152800
1390,43.0,10.488628793,153900
1400,44.0,10.544319442,155000
