iterations,fitness,time,fevals
0,25.0,0.089857165,1000
10,35.0,0.172964498,2100
20,33.0,0.24045171,3200
30,34.0,0.300666289,4300
40,38.0,0.358078424,5400
50,41.0,0.418172919,6500
60,43.0,0.543282896,7600
70,48.0,0.658672337,8700
80,49.0,0.827299318,9800
90,43.0,0.887625021,10900
100,50.0,0.943832579,12000
110,49.0,1.00610544,13100
120,43.0,1.065115123,14200
130,49.0,1.118984935,15300
140,43.0,1.188060495,16400
150,44.0,1.248608805,17500
160,44.0,1.307222311,18600
170,48.0,1.370177854,19700
180,44.0,1.437707271,20800
190,49.0,1.501992071,21900
200,44.0,1.55608691,23000
210,49.0,1.612690446,24100
220,49.0,1.677115857,25200
230,49.0,1.728493474,26300
240,52.0,1.780812825,27400
250,49.0,1.840777654,28500
260,43.0,1.951149002,29600
270,49.0,2.068916844,30700
280,49.0,2.230516854,31800
290,44.0,2.285104968,32900
300,43.0,2.343588196,34000
310,49.0,2.406060749,35100
320,46.0,2.46740954,36200
330,43.0,2.546144818,37300
340,49.0,2.631956931,38400
350,44.0,2.74808864,39500
360,45.0,2.858843756,40600
370,45.0,2.924173526,41700
380,49.0,2.988682678,42800
390,44.0,3.047108996,43900
400,44.0,3.106203273,45000
410,49.0,3.171042238,46100
420,48.0,3.231662342,47200
430,49.0,3.284854116,48300
440,49.0,3.345027093,49400
450,43.0,3.399906568,50500
460,44.0,3.47586654,51600
470,44.0,3.529988178,52700
480,49.0,3.587202357,53800
490,44.0,3.649209772,54900
500,49.0,3.705826185,56000
510,49.0,3.763789208,57100
520,44.0,3.82381687,58200
530,48.0,3.88908639,59300
540,49.0,4.034706263,60400
550,43.0,4.207106961,61500
560,44.0,4.270424704,62600
570,49.0,4.324465557,63700
580,44.0,4.389626486,64800
590,49.0,4.455962953,65900
600,49.0,4.51253465,67000
610,49.0,4.573293615,68100
620,49.0,4.663662113,69200
630,53.0,4.721608164,70300
640,53.0,4.780371791,71400
650,46.0,4.837126819,72500
660,43.0,4.896528029,73600
670,49.0,4.963795984,74700
680,46.0,5.022661058,75800
690,45.0,5.092714319,76900
700,46.0,5.160246434,78000
710,50.0,5.21563169,79100
720,54.0,5.271914496,80200
730,52.0,5.328696343,81300
740,52.0,5.382990793,82400
750,51.0,5.462418568,83500
760,51.0,5.522715535,84600
770,53.0,5.6072573,85700
780,54.0,5.709404816,86800
790,50.0,5.923761863,87900
800,51.0,5.975190899,89000
810,53.0,6.029849775,90100
820,51.0,6.093124314,91200
830,51.0,6.146104372,92300
840,50.0,6.200281693,93400
850,54.0,6.252129744,94500
860,52.0,6.314024166,95600
870,51.0,6.367595575,96700
880,51.0,6.427152412,97800
890,50.0,6.47949261,98900
900,51.0,6.53235175,100000
910,51.0,6.591010563,101100
920,51.0,6.641544438,102200
930,51.0,6.690979415,103300
940,51.0,6.741082868,104400
950,50.0,6.795545576,105500
960,51.0,6.847229452,106600
970,50.0,6.935443403,107700
980,51.0,7.052269145,108800
990,51.0,7.19727749,109900
1000,51.0,7.256515409,111000
1010,51.0,7.317389456,112100
1020,54.0,7.371685748,113200
1030,54.0,7.426743291,114300
1040,52.0,7.480995203,115400
1050,52.0,7.54636474,116500
1060,54.0,7.605740304,117600
1070,54.0,7.659524546,118700
1080,54.0,7.712238364,119800
1090,54.0,7.766744661,120900
1100,54.0,7.819450359,122000
1110,54.0,7.880718647,123100
1120,54.0,7.933242498,124200
1130,51.0,7.985465541,125300
1140,54.0,8.047572823,126400
1150,54.0,8.100743271,127500
1160,54.0,8.155747106,128600
1170,54.0,8.224352338,129700
1180,53.0,8.276392127,130800
1190,51.0,8.326252679,131900
1200,54.0,8.394687397,133000
1210,52.0,8.449122328,134100
1220,54.0,8.508651027,135200
1230,52.0,8.568255401,136300
1240,54.0,8.666772595,137400
1250,52.0,8.760997562,138500
1260,54.0,8.898723402,139600
1270,51.0,8.956276794,140700
1280,54.0,9.031829268,141800
1290,54.0,9.088067242,142900
1300,54.0,9.147073651,144000
1310,52.0,9.204364087,145100
1320,51.0,9.264305406,146200
1330,51.0,9.314552965,147300
1340,51.0,9.373583595,148400
1350,51.0,9.423918973,149500
1360,52.0,9.474333977,150600
1370,54.0,9.538445865,151700
1380,51.0,9.591412109,152800
1390,54.0,9.643034495,153900
1400,54.0,9.69536383,155000
1410,51.0,9.749646985,156100
1420,51.0,9.80185381,157200
1430,51.0,9.863534778,158300
1440,52.0,9.914910734,159400
1450,51.0,9.96700602,160500
1460,51.0,10.029479619,161600
1470,51.0,10.080463148,162700
1480,51.0,10.129296188,163800
1490,51.0,10.180026341,164900
1500,51.0,10.235103352,166000
1510,52.0,10.334971202,167100
1520,54.0,10.403641804,168200
1530,54.0,10.455181142,169300
1540,54.0,10.508063318,170400
1550,55.0,10.562138809,171500
1560,54.0,10.615206915,172600
1570,54.0,10.674802397,173700
1580,52.0,10.732821407,174800
1590,54.0,10.791285274,175900
1600,51.0,10.853088738,177000
1610,51.0,10.905847063,178100
1620,52.0,10.95800062,179200
1630,54.0,11.011269311,180300
1640,54.0,11.066659788,181400
1650,54.0,11.117260719,182500
1660,54.0,11.169702774,183600
