iterations,fitness,time,fevals
0,17.0,1.87629999999e-05,11
10,19.0,3.68310000001e-05,21
20,19.0,5.14050000002e-05,31
30,19.0,6.46220000005e-05,41
40,19.0,8.69980000004e-05,51
50,20.0,0.000105209,61
60,20.0,0.000122633000001,71
70,20.0,0.000140924000001,81
80,23.0,0.000159947000001,91
90,23.0,0.000185831000001,101
100,23.0,0.000204011000001,111
110,23.0,0.000220379,121
120,23.0,0.000232348,131
130,23.0,0.000247902,141
140,23.0,0.000263010000001,151
150,23.0,0.000278601000001,161
160,25.0,0.000355334000001,171
170,25.0,0.000378924000001,181
180,25.0,0.000396218000001,191
190,25.0,0.000411115000001,201
200,25.0,0.000425605000001,211
210,25.0,0.000437524000001,221
220,25.0,0.000448825000001,231
230,25.0,0.000460029000001,241
240,25.0,0.000471374000001,251
250,25.0,0.000491850000001,261
260,25.0,0.000503178000001,271
270,25.0,0.00051376,281
280,25.0,0.000524604000001,291
290,25.0,0.000539898000001,301
300,25.0,0.000553571000001,311
310,25.0,0.000567695000001,321
320,25.0,0.000587780000001,331
330,25.0,0.000604432000001,341
340,25.0,0.000620883000001,351
350,26.0,0.000636070000001,361
360,26.0,0.000651706000002,371
370,26.0,0.000674477000001,381
380,26.0,0.000691619000001,391
390,26.0,0.000759594000001,401
400,26.0,0.000810597000001,411
410,26.0,0.000846891000001,421
420,26.0,0.000867960000001,431
430,26.0,0.000885687000001,441
440,26.0,0.000901846000001,451
450,26.0,0.000917154000001,461
460,26.0,0.000933026000001,471
470,26.0,0.000950154000001,481
480,26.0,0.000969951000001,491
490,26.0,0.000985472000001,501
500,26.0,0.001000858,511
510,26.0,0.001027422,521
520,26.0,0.00104337,531
530,26.0,0.00105802,541
540,26.0,0.001072258,551
550,26.0,0.001085918,561
560,26.0,0.00109917,571
570,26.0,0.001111567,581
580,26.0,0.001123882,591
590,27.0,0.001136835,601
600,27.0,0.001159288,611
610,28.0,0.001239384,621
620,29.0,0.001259107,631
630,29.0,0.001276332,641
640,29.0,0.001311184,651
650,30.0,0.001333306,661
660,30.0,0.001363134,671
670,30.0,0.001433333,681
680,30.0,0.00147865,691
690,30.0,0.001497442,701
700,30.0,0.001514163,711
710,30.0,0.001531389,721
720,31.0,0.001548654,731
730,31.0,0.00160846,741
740,33.0,0.001628031,751
750,33.0,0.001645293,761
760,33.0,0.001664166,771
770,33.0,0.001682748,781
780,34.0,0.001700892,791
790,34.0,0.001715525,801
800,34.0,0.001731237,811
810,34.0,0.001746624,821
820,35.0,0.001758059,831
830,35.0,0.001768948,841
840,35.0,0.001779737,851
850,35.0,0.001798301,861
860,37.0,0.001824252,871
870,37.0,0.001842138,881
880,38.0,0.001863476,891
890,38.0,0.00188476,901
900,38.0,0.001903977,911
910,39.0,0.001922188,921
920,39.0,0.001942104,931
930,39.0,0.001959535,941
940,39.0,0.00200454,951
950,39.0,0.00207698,961
960,39.0,0.002148024,971
970,39.0,0.002203527,981
980,39.0,0.002243457,991
990,40.0,0.002274174,1001
1000,40.0,0.00229362,1011
1010,40.0,0.002307247,1021
1020,40.0,0.002318929,1031
1030,40.0,0.002343324,1041
1040,40.0,0.002365323,1051
1050,40.0,0.002395941,1061
1060,40.0,0.002413328,1071
1070,40.0,0.002429949,1081
1080,40.0,0.002447245,1091
1090,40.0,0.002465832,1101
1100,41.0,0.002484957,1111
1110,41.0,0.002502413,1121
1120,41.0,0.00251617,1131
1130,41.0,0.00252889,1141
1140,41.0,0.002542472,1151
1150,41.0,0.002560338,1161
1160,41.0,0.002574087,1171
1170,41.0,0.002590181,1181
1180,41.0,0.002609937,1191
1190,41.0,0.002624413,1201
1200,41.0,0.002639857,1211
1210,41.0,0.002747628,1221
1220,41.0,0.002768187,1231
1230,41.0,0.002782868,1241
1240,41.0,0.002834972,1251
1250,41.0,0.002867661,1261
1260,42.0,0.002889827,1271
1270,55.0,0.002910611,1281
1280,56.0,0.00292494,1291
1290,56.0,0.00294694,1301
1300,56.0,0.002961404,1311
1310,57.0,0.002983002,1321
1320,58.0,0.00301618,1331
