iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,0.321987435
10,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117624062
20,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117646965
30,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117666117
40,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117685564
50,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117704492
60,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.11772795
70,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117740137
80,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117759786
90,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117772689
100,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117790211
110,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117801964
120,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117818877
130,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117836299
140,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117856262
150,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117870628
160,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117889692
170,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117901635
180,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.11792015
190,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117937584
200,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.11795049
210,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117963149
220,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.11798535
230,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.117997081
240,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.11801511
250,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118028552
260,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118046754
270,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118061473
280,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118078376
290,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118096501
300,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118109177
310,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118126535
320,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118145493
330,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118157775
340,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118175037
350,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118187199
360,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118203998
370,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118226133
380,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118238056
390,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118255437
400,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118267493
410,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118279853
420,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118292806
430,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118305727
440,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118324306
450,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118335722
460,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118347969
470,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118367247
480,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118386631
490,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118399289
500,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118416255
510,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118433849
520,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118451662
530,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118464591
540,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118476866
550,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118489947
560,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118503841
570,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118520912
580,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.11853948
590,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118551603
600,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118569154
610,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118587097
620,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118604866
630,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118618262
640,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118630056
650,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118669951
660,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118706724
670,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118722665
680,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118738368
690,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118753742
700,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118769256
710,5.2456732274e-35,4.4159253539e-35,4.4159253539e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.118784186
