iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.199005480814,0.197886903006,0.207593639974,0.60030799384,0.602463605823,0.582624272279,0.404091003966,0.414191419142,0.377005347594,0.022502086
10,0.198989344031,0.197896447397,0.207583262586,0.60058798824,0.602463605823,0.583072100313,0.404259761954,0.414191419142,0.377257525084,0.115218324
20,0.198987317293,0.19789678501,0.207579404312,0.60058798824,0.602463605823,0.583072100313,0.404259761954,0.414191419142,0.377257525084,0.228563114
30,0.198157114974,0.196690502252,0.205991040403,0.601287974241,0.605823068309,0.586206896552,0.412056151941,0.424836601307,0.391304347826,0.291314884
40,0.195265404647,0.19438078604,0.203403605087,0.603947921042,0.606942889138,0.588893864756,0.403542061986,0.415973377704,0.385542168675,0.426880483
50,0.195255283326,0.19438125684,0.203395025962,0.603947921042,0.606382978723,0.588893864756,0.403542061986,0.415627597672,0.385542168675,0.555074838
60,0.195214104317,0.194331855811,0.203381784452,0.603947921042,0.606942889138,0.588893864756,0.403793466807,0.415973377704,0.385542168675,0.611820563
70,0.191444859888,0.191397969112,0.201533047599,0.613047739045,0.611422172452,0.589789520824,0.434995911693,0.437601296596,0.406735751295,0.665486192
80,0.19100944118,0.19085935168,0.201078163328,0.613607727845,0.614781634938,0.59158083296,0.437652811736,0.445161290323,0.412371134021,0.720199005
90,0.187663619189,0.192808866882,0.194154099003,0.613467730645,0.603583426652,0.596506941335,0.358950545623,0.364452423698,0.341855368882,0.773377567
100,0.193085859219,0.200558942462,0.197499758011,0.604647907042,0.590145576708,0.594267801164,0.325047801147,0.31970260223,0.313636363636,0.838741958
110,0.185884495282,0.192065955203,0.19124386968,0.615007699846,0.60470324748,0.601433049709,0.361948955916,0.362815884477,0.345588235294,0.899902969
120,0.185825083076,0.192005627408,0.191188437927,0.615427691446,0.60470324748,0.601433049709,0.363088337584,0.362815884477,0.345588235294,0.954335035
130,0.181291634951,0.187627116971,0.185516177595,0.62452750945,0.612541993281,0.613524406628,0.407423773752,0.403448275862,0.398606271777,1.018368643
140,0.181118964554,0.187388783004,0.185238373597,0.62480750385,0.613101903695,0.614420062696,0.408649602824,0.405846947549,0.400835073069,1.089576946
150,0.179850894145,0.182027701925,0.184634790485,0.631947361053,0.628219484882,0.623376623377,0.46510681587,0.471337579618,0.461932181702,1.146176988
160,0.17981979123,0.182040941041,0.184597954724,0.631947361053,0.628219484882,0.623376623377,0.46510681587,0.471337579618,0.461932181702,1.226847016
170,0.179522148289,0.181770144804,0.184514642801,0.631947361053,0.63045912654,0.61934617107,0.455129533679,0.465153970827,0.444444444444,1.303615388
180,0.165751752508,0.1702961837,0.166567988988,0.661626767465,0.65509518477,0.660546350202,0.543186543187,0.54234769688,0.553066037736,1.375660914
190,0.165385101826,0.170130938886,0.165956643727,0.662326753465,0.654535274356,0.661889834304,0.542835481425,0.540580789278,0.554046072061,1.43243099
200,0.16523520815,0.16970931455,0.16571997381,0.662746745065,0.655655095185,0.662785490372,0.542623884564,0.542069992554,0.55522740697,1.499672671
210,0.177437062275,0.18013191896,0.180581102995,0.638947221056,0.63437849944,0.633228840125,0.486970360056,0.492618492618,0.490354698195,1.589111408
220,0.159605712683,0.159748894244,0.163579299175,0.673666526669,0.675251959686,0.66592028661,0.599277978339,0.607577807848,0.591903719912,1.642072759
230,0.159597691415,0.15974250323,0.163574494239,0.673666526669,0.675251959686,0.66592028661,0.599277978339,0.607577807848,0.591903719912,1.704091236
240,0.159594674554,0.159720753276,0.163292496511,0.673526529469,0.675251959686,0.666368114644,0.599037138927,0.607577807848,0.592227695676,1.771054005
250,0.159577894281,0.159759546751,0.163287416395,0.673666526669,0.675251959686,0.666368114644,0.599277978339,0.607577807848,0.592227695676,1.835037162
260,0.159561818854,0.159748757637,0.163254007304,0.67380652387,0.675251959686,0.666368114644,0.59951873496,0.607577807848,0.592227695676,1.893800543
270,0.159454019093,0.159602799706,0.163186030889,0.67380652387,0.675811870101,0.666815942678,0.59951873496,0.607989167231,0.592552026287,1.95200738
