iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.000125737561873,2.66489271847e-10,3.57294378816e-14,0.9995800084,1.0,1.0,0.999789960092,1.0,1.0,0.021668246
10,0.00205146545539,0.00117398078523,0.00201521486609,0.995800083998,0.997760358343,0.995969547694,0.997895622896,0.998878923767,0.99798070451,0.21849754
20,8.6414060254e-20,6.07339900439e-28,1.01142296493e-20,1.0,1.0,1.0,1.0,1.0,1.0,0.399164902
30,8.64140600561e-20,6.07339900439e-28,9.91403248651e-21,1.0,1.0,1.0,1.0,1.0,1.0,0.614306435
40,7.9917124863e-20,2.82120742933e-30,9.91403248651e-21,1.0,1.0,1.0,1.0,1.0,1.0,0.768794104
50,2.59164765407e-20,2.19247347262e-30,9.91403248651e-21,1.0,1.0,1.0,1.0,1.0,1.0,0.884532062
60,2.44896675636e-19,9.16025111987e-29,2.48824490275e-19,1.0,1.0,1.0,1.0,1.0,1.0,0.990137108
70,3.45471495901e-25,2.29044615433e-31,1.07075017541e-26,1.0,1.0,1.0,1.0,1.0,1.0,1.117326727
80,1.56700642886e-25,1.30989116576e-31,8.13535142052e-28,1.0,1.0,1.0,1.0,1.0,1.0,1.231710799
90,2.63665783591e-26,1.30989116576e-31,7.75861072328e-28,1.0,1.0,1.0,1.0,1.0,1.0,1.354950386
100,1.25978669345e-27,4.69297151062e-34,7.15593317965e-28,1.0,1.0,1.0,1.0,1.0,1.0,1.504988657
110,7.59473441371e-29,4.00282864141e-34,1.19932337483e-28,1.0,1.0,1.0,1.0,1.0,1.0,1.664814137
120,2.01549930285e-33,1.38028573842e-35,1.86572846202e-33,1.0,1.0,1.0,1.0,1.0,1.0,1.77576113
130,1.82913464129e-34,0.0,1.86572846202e-33,1.0,1.0,1.0,1.0,1.0,1.0,1.890076983
140,1.69108674383e-34,0.0,1.94742308107e-32,1.0,1.0,1.0,1.0,1.0,1.0,1.995258694
150,1.2424310771e-34,0.0,1.94742308107e-32,1.0,1.0,1.0,1.0,1.0,1.0,2.116849519
160,3.45119743639e-36,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,2.229645888
170,7.89668485421e-32,2.20845718147e-34,6.14873446277e-31,1.0,1.0,1.0,1.0,1.0,1.0,2.343357561
180,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,2.447314691
190,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,2.652500325
200,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,2.801673778
210,0.0,0.0,1.10398133848e-35,1.0,1.0,1.0,1.0,1.0,1.0,2.915855039
220,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,3.231686647
230,2.4755870956e-28,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,3.337789896
240,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,3.437541479
250,0.0,0.0,9.93583204628e-35,1.0,1.0,1.0,1.0,1.0,1.0,3.572579196
260,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,3.688021147
270,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,3.79356077
280,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,3.924337037
290,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,4.190247695
300,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,4.303398604
310,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,4.440039875
320,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,4.549579596
330,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,4.68573042
340,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,4.842251312
350,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,4.941946788
360,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,5.045274842
370,0.0,0.0,2.75995334619e-34,1.0,1.0,1.0,1.0,1.0,1.0,5.186450768
380,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,5.303320852
390,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,5.408710092
400,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,5.651724241
410,3.88425369071e-31,3.97522292665e-32,1.47248369641e-27,1.0,1.0,1.0,1.0,1.0,1.0,5.772321823
420,3.45119743639e-36,0.0,1.51135045237e-32,1.0,1.0,1.0,1.0,1.0,1.0,5.877417766
430,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,6.06274626
440,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,6.169361243
450,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,6.330898388
460,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,6.460319733
470,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,6.76953246
480,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,6.917338525
490,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,7.016472837
500,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,7.400463804
510,0.0,0.0,3.97433281851e-34,1.0,1.0,1.0,1.0,1.0,1.0,7.515122904
