iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.450588555605,0.448885310087,0.44626312861,0.0965980680386,0.101903695409,0.1065830721,0.17617770969,0.184959349593,0.192634560907,0.0159504
10,0.448482499786,0.446815628801,0.443654918899,0.101637967241,0.105823068309,0.111509180475,0.184521540221,0.191392405063,0.200644641418,0.125513966
20,0.44894946064,0.446886305679,0.444465069997,0.10037799244,0.105823068309,0.110613524407,0.182442748092,0.191392405063,0.199193548387,0.237881559
30,0.42505444016,0.423090335282,0.419597293498,0.148677026459,0.152855543113,0.15987460815,0.25886654479,0.26517727052,0.275675675676,0.348867081
40,0.419391726545,0.418444590169,0.413117893338,0.158756824864,0.161814109742,0.170622480967,0.274012323306,0.278554216867,0.291507268554,0.616312649
50,0.441911481492,0.441172100486,0.43759946301,0.114237715246,0.116461366181,0.122704881326,0.20505088579,0.208625877633,0.21858795373,0.780902495
60,0.417221436146,0.41649138178,0.41018162771,0.163516729665,0.165173572228,0.17644424541,0.281073276381,0.283517539644,0.299961933765,0.917354302
70,0.234534404872,0.235762365758,0.223190054073,0.528489430211,0.526315789474,0.550380653829,0.691518593149,0.689655172414,0.709994222992,1.098634102
80,0.234535692205,0.235764541244,0.223193364006,0.528489430211,0.526315789474,0.550380653829,0.691518593149,0.689655172414,0.709994222992,1.200723791
90,0.234411672134,0.235723323808,0.223115828347,0.528909421812,0.526875699888,0.550380653829,0.691878033147,0.690135680235,0.709994222992,1.31776165
100,0.209615962358,0.210560688453,0.196383973028,0.578748425031,0.576707726764,0.605015673981,0.733173716414,0.731534090909,0.75390625,1.423875824
110,0.164556641591,0.167482937598,0.156916832116,0.668346633067,0.6640537514,0.683385579937,0.801208357808,0.798115746972,0.811918063315,1.542691615
120,0.155596468446,0.157106661583,0.149371215993,0.686546269075,0.68477043673,0.699507389163,0.814144600315,0.812894649385,0.823188405797,1.646305918
130,0.156061852787,0.158139545369,0.149446090468,0.685006299874,0.682530795073,0.698611733094,0.813060817547,0.811314475874,0.822567888215,1.768500062
140,0.130535406182,0.134649309251,0.122103449312,0.734145317094,0.727323628219,0.751007613077,0.846694114798,0.842139384117,0.857800511509,1.8815934
150,0.104695369724,0.111440315762,0.098226673792,0.789864202716,0.776595744681,0.802955665025,0.882596793117,0.874251497006,0.890710382514,1.990874905
160,0.0519439144079,0.057729889499,0.0508733299356,0.895842083158,0.884098544233,0.89789520824,0.945059813912,0.938484398217,0.946201038226,2.104918897
170,0.0166963314663,0.0178741679578,0.0150582770447,0.966540669187,0.963605823068,0.969547693686,0.982985690895,0.981465640148,0.984538426558,2.214298996
180,0.0166963314663,0.0178741679578,0.0150582770447,0.966540669187,0.963605823068,0.969547693686,0.982985690895,0.981465640148,0.984538426558,2.41888345
190,1.89244105577e-21,1.60963464042e-18,4.23248276951e-27,1.0,1.0,1.0,1.0,1.0,1.0,2.52225298
200,1.66660284071e-21,1.0440827131e-18,4.69192068852e-33,1.0,1.0,1.0,1.0,1.0,1.0,2.6320874
210,1.66660279718e-21,1.04408271302e-18,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.738060257
220,1.66660264541e-21,1.04408271302e-18,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.854547084
230,1.01207271256e-21,2.20845718147e-34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.979789479
240,9.32947138338e-22,1.24225716458e-34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.090561346
250,7.21946037411e-22,1.24225716458e-34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.195092294
260,6.41824983693e-22,1.24225716458e-34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.302623093
270,5.69487633686e-22,1.24225716458e-34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.405076071
280,5.69487633686e-22,1.24225716458e-34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.523126169
290,7.42068535019e-29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.631260155
300,7.15112439763e-29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.738425313
310,1.58642469502e-29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.845218281
320,9.91515218686e-31,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.95480745
330,3.2472316679e-32,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.291857117
340,3.2472316679e-32,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.403881263
350,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.513896992
360,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.678429104
370,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.826132691
380,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.957108897
390,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.073319694
400,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.265091982
410,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.372421252
420,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.476373943
430,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.585615515
440,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.896437862
450,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.012067918
460,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.113960525
470,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.269044402
480,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.373051652
490,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.478270988
500,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.588071909
510,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.841821264
520,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.963540753
530,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.066286369
540,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.176349515
550,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.490075486
560,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.602848205
570,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.719568501
580,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.831974446
590,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.941792411
600,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.049378462
610,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.155556779
620,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.28937646
630,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.397267819
640,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.503469458
650,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.606477859
660,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.713895022
670,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.827193738
680,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.947631094
690,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.124216268
700,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.230493975
710,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.338168925
720,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.446060043
730,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.559219163
740,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.668712171
750,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.775579303
760,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.884137435
770,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.020803356
780,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.125095209
790,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.235143224
800,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.573060443
810,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.676843732
820,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.788855463
830,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.89948747
840,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.110249852
850,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.219637898
860,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.319784262
870,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.508791892
880,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.65058076
890,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.770014855
900,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.874659757
910,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.160794768
920,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.273930528
930,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.374186662
940,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.484379946
950,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.590088065
960,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.695749645
970,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.811674648
980,0.000210022483636,5.24672862256e-19,0.000447827959971,0.9995800084,1.0,0.999104343932,0.999789960092,1.0,0.999551971326,12.929598094
990,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.030415378
1000,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.14227127
1010,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.244755375
1020,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.357253861
1030,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.463299462
1040,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.575485954
1050,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.677972891
1060,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.784671373
1070,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.899742773
1080,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.007209714
1090,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.116705051
1100,4.17594889804e-34,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.22001326
1110,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.327554193
1120,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.433735735
1130,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.543410024
1140,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.655580292
1150,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.762542725
1160,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.872366858
1170,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.987497138
1180,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.091056352
1190,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.198703595
1200,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.39229307
1210,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.501855297
1220,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.607091508
1230,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.798866008
1240,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.910045553
1250,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.015323503
1260,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.128495598
1270,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.422889476
1280,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.538195905
1290,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.643148014
1300,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.753750454
1310,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.860520157
1320,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.97363074
1330,1.5024974404e-28,0.0,6.35893250962e-31,1.0,1.0,1.0,1.0,1.0,1.0,17.075612242
1340,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.190551897
